name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york,2018-01-06T00:00:00,-12,-20.6,-22.5,41.31,0,,,0,17.23,42.2,21,290,1018.4,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-06T01:00:00,-12,-21.1,-22.5,41.31,0,,,0,17.16,48.6,23.5,291,1018.4,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-06T02:00:00,-12.5,-21.8,-22.4,43.57,0,,,0,17.09,47.2,24.2,274,1018.6,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-06T03:00:00,-12.6,-21.7,-22.5,43.39,0,,,0,17.02,45.1,22.5,286,1019.1,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-06T04:00:00,-12.6,-21.7,-23,41.81,0,,,0,16.95,41,22.7,281,1019.5,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-06T05:00:00,-12.7,-21.9,-22.2,45.08,0,,,0,16.88,43.4,23.1,273,1020.3,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-06T06:00:00,-13.2,-18.9,-20.6,53.57,0,,,0,16.82,38.9,9.7,308,1020.9,10.5,16,4,0,0,,Clear,clear-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-06T07:00:00,-13.3,-22.8,-20.7,53.57,0,,,0,16.75,41.2,23.9,272,1021.1,24.3,16,124,0.4,1,,Partially cloudy,partly-cloudy-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-06T08:00:00,-13.2,-21.6,-21,51.69,0,,,0,16.68,47.1,18.7,277,1021.7,15.6,16,23,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-06T09:00:00,-12.8,-21.8,-20.9,50.82,0,,,0.54,17.22,41.1,22.3,274,1022.8,36.4,16,114,0.4,1,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,72503014732"
new york,2018-01-06T10:00:00,-12.4,-22.5,-21.9,45.1,0,,,0,17.18,44.5,29.2,290,1023.4,15.6,16,288,1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-06T11:00:00,-11.8,-21.8,-23.1,38.51,0,,,0,17.13,44.4,29.9,286,1023.6,10.5,16,473,1.7,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-06T12:00:00,-11.3,-20.5,-23.8,34.87,0,,,0,17.09,42.9,25.7,290,1023.1,10.5,16,512,1.8,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-06T13:00:00,-10.9,-20.1,-23.8,33.71,0,,,0,17.05,45.9,26.5,290,1022.6,10.5,16,493,1.8,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-06T14:00:00,-10.7,-19.1,-23.4,34.51,0,,,0,17,46.9,21.8,298,1023,10.5,16,412,1.5,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-06T15:00:00,-10.7,-20.3,-23.7,33.48,0,,,0,16.96,48.1,28.8,284,1023.5,6.1,16,273,1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-06T16:00:00,-10.7,-19.1,-22.7,36.74,0,,,0,16.92,41.7,22.1,304,1024.4,6.1,16,86,0.3,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-06T17:00:00,-11.3,-21,-23.1,37.09,0,,,0,16.88,46.4,28.3,305,1025,6.1,16,12,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-06T18:00:00,-11.5,-19.9,-22.7,39.34,0,,,0,16.83,38.7,20.5,294,1026.4,6.1,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-06T19:00:00,-12,-20.7,-23.5,38.04,0,,,0,16.79,44.5,21.3,298,1028.2,6.1,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-06T20:00:00,-12.6,-21.7,-23.3,40.48,0,,,0,16.75,43.5,22.5,304,1028.4,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-06T21:00:00,-13,-22.5,-23.3,41.77,0,,,0,16.71,37.5,24,310,1028.9,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-06T22:00:00,-13.2,-22.6,-22.9,43.98,0,,,0,16.66,37.4,23.8,300,1029.6,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-06T23:00:00,-13.6,-21.7,-22.6,46.8,0,,,0,16.62,51.3,17.1,302,1030.5,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-07T00:00:00,-13.7,-22.6,-22.1,49.16,0,,,0,16.58,47,20.5,294,1030.6,4.4,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-07T01:00:00,-14.1,-22.9,-21.9,51.6,0,,,0,16.54,36.7,19.6,303,1030.7,4.4,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-07T02:00:00,-14.1,-23.4,-21.8,52.16,0,,,0,16.49,37.2,21.7,312,1031.2,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-07T03:00:00,-14.2,-23,-21.6,53.77,0,,,0,16.45,37.7,19.5,298,1032.6,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-07T04:00:00,-14.3,-22.6,-21.5,54.47,0,,,0,16.41,31.2,16.9,310,1033.6,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-07T05:00:00,-14.7,-22.3,-21.5,56.31,0,,,0,16.36,,13.9,299,1033.6,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-07T06:00:00,-14.7,-21.6,-21.4,56.91,0,,,0,16.32,37.1,12,306,1033.9,0,16,4,0,0,,Clear,clear-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-07T07:00:00,-14.9,-21.2,-21.5,56.83,0,,,0,16.28,,10.5,281,1034.9,10.5,16,124,0.4,1,,Clear,clear-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-07T08:00:00,-14.7,-21.4,-21.5,56.31,0,,,0,16.24,,11.4,299,1035.2,6.1,16,22,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-07T09:00:00,-14,-20.8,-21.3,53.97,0,,,0,16.19,,12,292,1036.5,6.1,16,119,0.4,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-07T10:00:00,-13.1,-16.5,-21.3,50.37,0,,,0,16.14,,5.2,328,1037.1,6.1,16,282,1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-07T11:00:00,-12.2,-17.2,-21.1,47.19,0,,,0,16.09,,8.5,298,1036.3,10.5,16,473,1.7,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-07T12:00:00,-10.9,-14.7,-20.8,43.74,0,,,0,16.05,,6.4,307,1034.6,10.5,16,512,1.8,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-07T13:00:00,-9.8,-15.2,-20.6,41.02,0,,,0,16,,10.8,277,1034,15.6,16,487,1.8,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-07T14:00:00,-8.7,-13.2,-20.1,39.33,0,,,0,15.95,,8.6,204,1033.1,15.6,16,411,1.5,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-07T15:00:00,-8.3,-13.3,-19.6,39.78,0,,,0,15.9,,10.3,256,1032.3,19.2,16,272,1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-07T16:00:00,-8.3,-13.7,-19,41.83,0,,,0,15.85,,11.7,220,1032.7,34.2,16,92,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-07T17:00:00,-8.2,-13.6,-18.8,42.02,0,,,0,15.81,,11.7,227,1032,30.4,16,12,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-07T18:00:00,-8.2,-15,-19,41.54,0,,,0,15.76,27.7,17.5,232,1031.7,34.2,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-07T19:00:00,-8.2,-13.9,-19,41.55,0,,,0,15.71,29.5,12.7,220,1031.5,34.2,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-07T20:00:00,-7.8,-14.4,-18.6,41.67,0,,,0,15.66,44.6,16.9,238,1030.6,95.7,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-07T21:00:00,-7.8,-13.5,-18,43.76,0,,,0,15.62,,13,226,1029.9,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-07T22:00:00,-8.2,-14.4,-17.1,48.59,0,,,0,15.57,33.5,14.8,221,1030,88.9,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-07T23:00:00,-8.3,-15.8,-16.7,50.99,0,,,0,15.52,,20.4,220,1029.1,88.9,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-08T00:00:00,-8.2,-14.8,-16.1,52.69,0,,,0,15.47,31.7,16.6,236,1028.2,95.7,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-08T01:00:00,-7.9,-12.1,-15.8,53.14,0,,,0,15.42,33.5,8.5,288,1027.9,97.5,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-08T02:00:00,-7.6,-13.8,-15.9,51.83,0,,,0,15.38,35.3,15,241,1027.2,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-08T03:00:00,-7.1,-13,-15.5,51.16,0,,,0,15.33,,14.2,240,1026.8,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-08T04:00:00,-6.7,-12.4,-14.9,52.23,0,,,0,15.28,33.5,13.9,214,1026.1,98.2,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-08T05:00:00,-7.1,-12.3,-14.8,54.57,0,,,0,15.23,31.7,11.5,208,1025.8,22.7,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-08T06:00:00,-7.3,-12.2,-14,58.74,0,,,0,15.19,,10.6,241,1025.7,27.2,16,4,0,0,,Partially cloudy,partly-cloudy-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-08T07:00:00,-6.7,-12.2,-13.9,56.83,0,,,0,15.14,,13,211,1025.2,50.8,16,122,0.4,1,,Partially cloudy,partly-cloudy-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-08T08:00:00,-6.5,-11,-13.8,56.06,0,,,0,15.09,,9.8,200,1024.5,65,16,36,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-08T09:00:00,-5.8,-10.6,-13.9,52.97,0,,,0,15.02,31.7,11,238,1024.3,55.1,16,90,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-08T10:00:00,-5.1,-10.3,-13.8,50.7,0,,,0,14.95,,13.3,208,1024,37.7,16,161,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-08T11:00:00,-4.3,-8.9,-13.2,50.02,0,,,0,14.88,,11.7,204,1023.2,38.4,16,260,0.9,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-08T12:00:00,-3.4,-7.1,-12.6,48.88,0,,,0,14.81,29.5,9.3,212,1021.3,100,16,191,0.7,2,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-08T13:00:00,-2.9,-7.6,-11.9,49.8,0,,,0,14.73,,13.4,253,1019.9,93.1,16,129,0.5,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-08T14:00:00,-2.1,-6.7,-11.5,48.77,0,,,0,14.66,,13.2,210,1018.9,100,16,144,0.5,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-08T15:00:00,-1.2,-6.6,-11.1,46.73,0.04,,,0,14.59,25.9,19.4,237,1017.8,100,16,108,0.4,1,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
new york,2018-01-08T16:00:00,-1,-4.6,-8.8,55.79,0.24,,,0,14.52,,10.3,242,1018.2,100,14.8,31,0.1,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-08T17:00:00,-1.5,-5.3,-6.8,67.56,1.54,,,0,14.45,,10.6,252,1018.4,100,12,7,0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-08T18:00:00,-1.5,-5.9,-6.5,69.15,1.79,,,0,14.38,,12.9,240,1018.6,100,16,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-08T19:00:00,-1.2,-5.1,-6.1,69.23,0.9,,,0,14.31,,11.7,238,1018.7,100,16,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-08T20:00:00,-1.2,-6,-6,69.78,0,,,0,14.24,29.5,15.8,246,1018.6,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-08T21:00:00,-1,-6.5,-5.5,71.46,0,,,0,14.17,27.7,20,251,1017.7,100,16,54,0.2,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,D5516,KNYC,72503014732"
new york,2018-01-08T22:00:00,-0.6,-4.5,-5.7,68.92,0,,,0,14.09,,11.9,260,1017.6,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-08T23:00:00,-0.4,-5.3,-5.5,68.21,0,,,0,14.02,,17.4,256,1017.6,100,16,44,0.2,0,,Overcast,cloudy,"72505394728,KEWR,E5816,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-09T00:00:00,-0.5,-4.4,-5.5,68.74,0,,,0,13.95,,12.1,242,1016.8,100,16,13,0,0,,Overcast,cloudy,"72505394728,KEWR,E5816,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-09T01:00:00,-0.7,-4.4,-5.5,69.76,0,,,0,13.88,,11,251,1016.3,100,14.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-09T02:00:00,-1,-5.7,-5.8,69.82,0,,,0,13.81,25.9,15.5,238,1016.8,41.3,14.8,16,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,E9111,KNYC,72503014732"
new york,2018-01-09T03:00:00,-0.9,-5.3,-5.3,72.27,0,,,0,13.74,,14.1,237,1016.8,65,14.8,36,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,E5816,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-09T04:00:00,-0.1,-3.3,-4.7,71.21,0,,,0,13.67,,9.4,245,1017.1,35.9,14.4,159,0.6,2,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,E5816,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-09T05:00:00,0.1,-3.8,-4.5,70.9,0,,,0,13.6,,12.7,245,1017.5,42.1,15.7,187,0.7,2,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,E5816,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-09T06:00:00,0.1,-3.9,-4.2,72.56,0,,,0,13.52,,13.1,242,1017.9,10.5,14.8,143,0.5,1,,Clear,clear-night,"72505394728,KEWR,E5816,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-09T07:00:00,0,-3.8,-4.2,73.45,0,,,0,13.45,,12,245,1019,10.5,14.4,148,0.5,1,,Clear,clear-night,"72505394728,KEWR,E5816,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-09T08:00:00,0.2,-3.2,-4.1,72.57,0,,,0,13.38,,10.6,248,1019.8,10.5,13.8,23,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-09T09:00:00,1.3,-2.4,-3.8,69.13,0,,,0,13.25,,12.5,242,1021.1,4.4,12.9,115,0.4,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-09T10:00:00,3,-1.3,-3.6,62.25,0,,,0,13.12,34.1,18.9,284,1021.1,0,14.2,283,1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-09T11:00:00,4.4,0.5,-4.2,53.87,0,,,0,12.99,34.4,18.4,292,1021,0,16,455,1.6,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-09T12:00:00,5.6,2.1,-5.5,44.53,0,,,0,12.86,33.5,18.8,287,1020.7,6.1,16,494,1.8,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-09T13:00:00,6,1.6,-6.4,40.57,0,,,0,12.73,46.7,27.7,300,1020.6,10.5,16,519,1.9,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-09T14:00:00,6,2.7,-6.3,40.89,0,,,0,12.6,37.1,17.8,305,1020.7,10.5,16,413,1.5,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-09T15:00:00,6.2,3,-6.5,39.91,0,,,0,12.47,33.5,16.4,309,1021.4,10.5,16,248,0.9,2,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-09T16:00:00,5.7,2.3,-6.4,41.44,0,,,0,12.34,41.7,17.7,308,1022.6,10.5,16,91,0.3,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-09T17:00:00,4.8,1,-6.4,44.06,0,,,0,12.21,34.1,18.8,304,1023.5,15.6,16,15,0.1,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-09T18:00:00,4.2,1.1,-6.3,46.09,0,,,0,12.08,,13.6,324,1024.4,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-09T19:00:00,3.7,-0.6,-6.2,48.28,0,,,0,11.95,35.3,20.5,342,1025.7,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-09T20:00:00,2.9,-0.6,-5.7,53.59,0,,,0,11.82,,13.6,344,1026.4,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-09T21:00:00,2.7,1.3,-6.4,51.22,0,,,0,11.69,,5.4,342,1027.3,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-09T22:00:00,2.1,-0.5,-6.9,51.36,0,,,0,11.56,,9.1,348,1027.7,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-09T23:00:00,1.6,-2,-7.4,51.22,0,,,0,11.42,,12.7,328,1028.5,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-10T00:00:00,1.1,-2.1,-7.2,53.88,0,,,0,11.29,,10.2,304,1028.6,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-10T01:00:00,0.7,-1.3,-7.4,54.64,0,,,0,11.16,,6.2,319,1029,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-10T02:00:00,0.2,-2,-7.1,57.8,0,,,0,11.03,,6.6,293,1029.8,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-10T03:00:00,-0.6,-0.6,-7.6,58.95,0,,,0,10.9,,3.3,301,1030.5,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-10T04:00:00,-1.3,-3.3,-7.1,64.63,0,,,0,10.77,,5.4,331,1030.8,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-10T05:00:00,-1.2,-1.2,-7,64.65,0,,,0,10.64,,4.5,35,1030.9,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-10T06:00:00,-1.1,-3.5,-7.5,61.81,0,,,0,10.51,,6.4,55,1031.3,10.5,16,3,0,0,,Clear,clear-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-10T07:00:00,-1.6,-4,-7.5,64.01,0,,,0,10.38,,6.5,63,1031.5,4.4,16,118,0.4,1,,Clear,clear-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-10T08:00:00,-1.3,-4.8,-6.9,65.48,0,,,0,10.25,,9.8,57,1032,10.5,16,22,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-10T09:00:00,0.2,-1.9,-7.2,57.66,0,,,0,10.11,,6.2,20,1032.6,14.1,16,125,0.5,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-10T10:00:00,1,-1.1,-6.7,56.5,0,,,0,9.97,,6.7,69,1032.9,14.1,16,280,1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-10T11:00:00,2.2,0.2,-7,50.79,0,,,0,9.83,,6.9,58,1032.7,14.1,16,451,1.6,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-10T12:00:00,3.2,3.2,-6.5,49.18,0,,,0,9.69,,3.4,0,1032.1,19.2,16,494,1.8,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-10T13:00:00,3.7,0.5,-5.4,51.31,0,,,0,9.55,,12.9,169,1030.9,19.2,16,475,1.7,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-10T14:00:00,3.7,0.9,-4.5,55.23,0,,,0,9.41,,10.6,168,1030.4,19.2,16,398,1.4,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-10T15:00:00,4.1,1.7,-3.9,56.01,0,,,0,9.27,,9.8,160,1030.6,19.2,16,258,0.9,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-10T16:00:00,3.6,0.4,-3.2,60.95,0,,,0,9.13,,13,153,1030.5,80.1,16,61,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-10T17:00:00,3,0.9,-2.7,66.03,0,,,0,8.98,,7.8,168,1030.5,95.7,16,6,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-10T18:00:00,3.2,0.7,-2.1,68.16,0,,,0,8.84,,9.1,175,1030.5,25.4,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-10T19:00:00,3.2,1.5,-1.3,72.33,0,,,0,8.7,,6.3,154,1030.5,98.2,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-10T20:00:00,4,2.3,-1.2,68.89,0,,,0,8.56,,6.7,175,1031.2,98.2,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-10T21:00:00,4.1,2.3,-0.4,72.26,0,,,0,8.42,,7.3,192,1030.3,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-10T22:00:00,4.6,2.3,0,71.93,0,,,0,8.28,,9.5,184,1030.1,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-10T23:00:00,4.5,2.6,0.4,74.92,0,,,0,8.14,,7.8,178,1029.6,50.8,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-11T00:00:00,4.8,3.1,0.7,74.57,0,,,0,8,,7.5,198,1029.2,65,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
